identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
walmart-451abf72e37127e899ff5af0253dd457,Canon EOS Rebel T6i Wi-Fi Digital SLR Camera & EF-S 18-55mm IS STM Lens with 32GB Card + Case + Flash + Flex Tripod + Filter + Tele/Wide Lens Kit,USD,734.99,Canon,//schema.org/NewCondition,//schema.org/InStock,** Kit Includes 11 Items with all Manufacturer-supplied Accessories + Full USA Warranties:24.2 Megapixel CMOS (APS-C) sensor  ISO 100-12800 (expandable to H: 25600)EOS Full HD Movie mode helps capture brilliant results in MP4 format,https://i5.walmartimages.com/asr/7272acfb-0367-4601-ae09-6949cb4877c6_1.a579c6cd61cc38f5e11112f22fa10c48.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0689466834420,,,,,
walmart-15bd0383aefaf971a7202aae4c53c325,Blue Sports Action Camera 4K HD Waterproof with Touch Screen LCD POV Adventure Camcorder with Accessories,USD,42.99,AmazingForLess,//schema.org/NewCondition,//schema.org/InStock,Premium 4K Waterpoof Sports Action Camera for all your Adventures!,https://i5.walmartimages.com/asr/a7d0bb6d-8cf1-48a7-a4ab-6313da8d3d9f_1.815fb613a11a14984c6706933bfd310a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0822449369858,,,,,
walmart-e444c8e8ca7874a1175bc7b914246067,"Opteka 500-1000mm f/8 High Definition Telephoto Mirror Lens with Opteka 67"" Monopod Kit for Nikon 1 J5, J4, J3, J2, S2, S1, V3, V2, V1 and AW1 Compact Mirrorless Digital Cameras",USD,119.95,Opteka,//schema.org/NewCondition,//schema.org/InStock,"The Opteka manual focus mirror lens is incredibly compact and lightweight. Using an advanced reflex design, this is a mirror lens that is ideally suited for wildlife and sports photography. It has a fixed aperture of f8. It comes complete with a soft pouch and three (3) rear mounted, 30.5mm filters,",https://i5.walmartimages.com/asr/acd19c8d-b470-4fa0-9b86-af0670bf84ed_1.7c30579860f9330f78956e807c015a14.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0813787875095,,,,,
walmart-8b3013c3699db3e6b9559e53df57256b,2017 New 6 LED 5.5mm Lens 480P Endoscope Waterproof Inspection Borescope for Android Focus Camera Lens USB Cable Waterproof Endoscope,USD,13.51,LESHP,//schema.org/NewCondition,//schema.org/InStock,"There is also a turning wheel used for adjust the brightness of six LED lights so that work in some ares without enough lightWith a micro to usb line, it can also be used for computersWaterproof (IP67) wire endoscope.It can take photo, video and sound rec",https://i5.walmartimages.com/asr/5475fa17-c01e-4333-97af-ac5270df5645_1.d76a3bf9023bef76b124416cde4e41e1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0730062978152,,,,,
walmart-ecea8df48811a6ccf225b5d269077bea,SEL50F18/S E 50mm F1.8 OSS E-mount Prime Lens,USD,248.00,Sony,//schema.org/NewCondition,//schema.org/InStock,,https://i5.walmartimages.com/asr/6ee7793e-4329-4274-ad53-20d9c09fdb0a_1.db33c4ba19ed036a206188da08b937f0.png?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0027242829985,,,4.7895,5,19
walmart-4c1e8907b81c0f89e9f408e8d1a5071f,Bell+Howell Red Fun-Flix DC5 Kid's Digital Camera with 5 Megapixels and UPG D5323/D5923 Super-Heavy-Duty Battery Value Box (AAA; 50-Pack),USD,25.05,Bell+Howell,//schema.org/NewCondition,//schema.org/InStock,"5 megapixel resolution4x digital zoom1.8"" LCD screen",https://i5.walmartimages.com/asr/b33b6862-ba28-4cce-9965-efe4cac66798_1.07aeb5cc2e4422bef1462bbde05acac6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0814103025712,,,1.3333,5,3
walmart-bbfe428b45b69b4285a044306df70643,2.4G 4-Channel HD 4 Axles Quadcopter 360 Degree For FPV RC K5C with Camera,USD,35.69,OUTAD,//schema.org/NewCondition,//schema.org/InStock,headless mode360 degree all-round 3D tumblinga key to return4 Channels,https://i5.walmartimages.com/asr/1685913a-8e8b-4924-8061-8a1397c313e4_1.e721637036bb04b59bc0e9752bffcb74.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0759624005402,,,,,
walmart-ccaefd75b64c0288c4c431ecec5abc19,"Dji CP.PT.000731 Spark, Alpine White (Na)",USD,349.00,DJI,//schema.org/NewCondition,//schema.org/InStock,16-minute flight time2-axis gimbal1.2-mile transmission distance,https://i5.walmartimages.com/asr/3745859e-850a-4401-8466-5c33929e8e53_1.f29b6579e1404b3d39ebf37f9f6a087d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0190021294400,,,5,5,1
walmart-c2a779d7908bd867879011ac145d0444,Sony ILCE6000L/S Alpha A6000 Mirrorless Digital Camera (Silver) with 16-50mm and 50mm Lens Bundle and 32GB Accessory Kit,USD,899.00,Sony,//schema.org/NewCondition,//schema.org/InStock,"24.3MP APS-C Exmor APS HD CMOS SensorBIONZ X Image ProcessorTru-Finder 0.39"" 1,440k-Dot OLED EVF3.0"" 921k-Dot Xtra Fine Tilting LCDFull HD 1080i/p AVCHD Video at 24/60 fps",https://i5.walmartimages.com/asr/71f72d03-9540-4719-bd82-419c74cd713e_1.4c5332cfef35af556f8ebe0b36d78320.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0616320866884,,,4.52,5,225
walmart-5760e10cf5afab24b9255f115cc7e3b9,Panasonic HC-V770 Wireless Smartphone Twin Wi-Fi HD Video Camera Camcorder + 64GB Card + Case + LED Light + Microphone + Tripod + Tele/Wide Lens Kit,USD,534.99,Panasonic,//schema.org/NewCondition,//schema.org/InStock,**  Kit Includes 12 Items with all Mfr-supplied Acc + Full USA WarrantiesExclusive high-dynamic range feature reduces bright spots for a professional lookWirelessly connect your smartphones video camera for a picture-in-picture video effectLong 20X zoom d,https://i5.walmartimages.com/asr/83fbf90e-dd08-4b0e-8273-1454d2c84729_1.7002b1df87ad88b825964132d241e743.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0689466819397,,,,,
walmart-e3f1fa4f0a6aff07bfcc8d50082697fd,GoPro HERO5 Session HD Action Camera (CHDHS-501) + All You Need 16GB Accessories Kit with 16GB Card + Case + Selfie Stick + Chest/Head Strap + Car/Bike Mount + Backpack + Travel Charger + More!,USD,289.97,GoPro,//schema.org/NewCondition,//schema.org/InStock,"While it may be small in stature, the GoPro HERO5 Session action camera more than makes up for it in functionality and features. Retaining the familiar ice-cube-sized form factor of the previous generation HERO Session, the HERO5 Session ups the ante in a major way. UHD 4K video at 30fps and 1080p v",https://i5.walmartimages.com/asr/7fbaf877-59aa-4120-b086-ad7b3d70aa85_1.6b6cd8a071d31f3283df9e8adce6715f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0813789609452,,,,,
walmart-1e57f574ddbc37d4fee1e9af15dc7708,MHD Sport 2.0 Wi-Fi Action Camera,USD,202.70,Monoprice,//schema.org/NewCondition,//schema.org/InStock,"Captures full HD 1080p video images at 60 fps, 720p at 120 fps, and WVGA at 240 fpsWi-Fi connectivity (IEEE 802.11b/g/n)Includes waterproof case, protecting the camera to depths up to 196 feet (60m) for up to 60 minutes duration",https://i5.walmartimages.com/asr/59ebd981-b029-4e56-ad0b-4af9bfc1dce4_1.7341d780f9021e347ad2ff835679a75a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0889028005651,,,5,5,3
walmart-f8c94a55b77f6a625ddbd80d1c7b9d1f,Canon PowerShot SX420 IS Wi-Fi Digital Camera (Red) with 64GB Card + Case + Flash + Battery + Charger + Tripod + Kit,USD,299.99,Canon,//schema.org/NewCondition,//schema.org/InStock,** Kit Includes 12 Items with all Manufacturer-supplied Accessories + Full USA Warranties:Powerful 42x Optical Zoom with Optical Image Stabilizer for outstanding optical performanceBuilt-in Wi-Fi and NFC allows for easy sharing and transferring of images and videos,https://i5.walmartimages.com/asr/50b63a6d-e507-43e7-b5ed-c9ad1ee729bf_1.534444681ae5e8db962050db1d92f459.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0689466833881,,,,,
walmart-e744aee58df6c1a150f7bf0d6b7f9699,Amazingforless Red Sports Action Camera 4K HD Waterproof with Touch Screen LCD POV Adventure Camcorder with Accessories,USD,47.99,AmazingForLess,//schema.org/NewCondition,//schema.org/InStock,Premium 4K Waterpoof Sports Action Camera for all your Adventures!,https://i5.walmartimages.com/asr/e900ba0b-8bec-4bd2-acfc-512a52913ae2_1.d18e81f3d98aaac5b9ba3ec3a211c27c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0600141604817,,,,,
walmart-944fd443f4e1b70ddefcaab8c15ba9cc,Polaroid iE090 Dual Screen Waterproof Digital Camera (Red) Deluxe Bundle with 32GB+Floating Strap+Xpix Tripod+Cases+SD Reader+Fibertique Cloth & More,USD,109.00,Photo Savings,//schema.org/NewCondition,//schema.org/InStock,"18MP CMOS sensor. Fixed wide-angle 4x digital zoom lens. ISO 100-800. VGA 640 x 480 video.Exciting dual screen design - standard 2.7"" rear display and a unique 1.8"" front screen.Waterproof to 10 feet deep and shockproof for falls from 5 feet ",https://i5.walmartimages.com/asr/f27c988b-b732-41f1-b53d-9836962a094a_1.7ec7e2b4319460367ebc28b3aff5437f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0738283390913,,,,,
walmart-7c4442b677d1cd5881c21e24618b46b7,"Action Camera,Ultra HD Mini 1080P/60fps 12MP 4K Action WiFi Sport Camera for Gopro H9,Blue",USD,55.74,OUTAD,//schema.org/NewCondition,//schema.org/InStock,"Action Camera EKEN H9 Ultra HD 4K WiFi action cameraAction Camera 2 inches LCD screen display, 320 x 240 pixel resolution.Action Camera Adopting Sunplus 6330M OV4689 chipsetAction Camera Comes with a waterproof case, up to 30m waterproof.",https://i5.walmartimages.com/asr/de40542c-03ab-4c0e-b913-b7a7a098b2bd_1.0ba3d2ec914873249f44a4febebe045a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0730062685142,,,,,
walmart-12a1375120c7676d1c7c273b92efcb73,Nikon Coolpix A900 20MP Digital Camera Black 35x Optical Zoom - 64GB Kit Bundle,USD,363.99,TriStateCamera,//schema.org/NewCondition,//schema.org/InStock,"Product Features:20MP 1/2.3"" BSI CMOS SensorNIKKOR f/3.4-6.9 ED Lens24-840mm (35mm Equivalent)35x Optical Zoom Lens, 70x Dynamic Zoom3"" 921k-Dot Tilting LCDUHD 4K Video Recording at 30 fpsBluetooth (BLE), W",https://i5.walmartimages.com/asr/6f1eb363-221e-4456-a711-9b3a94c342a9_2.0a62e5af9745c458020cd52c2ba879cd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0688938654832,,,,,
walmart-228fb95587e189363c26d155e0d38c10,"Sony a6000 ILCE6000LB ILCE-6000L/B ILCE6000 Alpha a6000 24.3 Interchangeable Lens Camera with 16-50mm Power Zoom Lens BUNDLE with 32GB Class 10 Card, Spare Battery, Deluxe Padded Case, DVD SLR Guide",USD,648.00,Sony,//schema.org/NewCondition,//schema.org/InStock,-Beach Camera-845251071122,https://i5.walmartimages.com/asr/1b97a60b-466f-452e-acbb-9070c89c97af_1.39e82367c58ed9b89bbefdc3e8127b23.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0845251071122,,,,,
walmart-231000038acc2307094d4faecf521330,"Impossible Project Film for Polaroid 600-Type Cameras (Black & White, 5-pack)",USD,79.95,The Impossible Project,//schema.org/NewCondition,//schema.org/InStock,5-Pack8 exposures per packBlack and white instant film for PolaroidTM 600-type camerasGlossy FinishFilm Cassete includes Battery,https://i5.walmartimages.com/asr/7860afd9-1a11-4db9-9a95-077b6aec5e84_1.caa2aa717502a67f525cdb1cfad97d2f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0616639713268,,,,,
walmart-1a2c06d108ea35150c7f4262be4972c9,,USD,32.63,Generic,//schema.org/NewCondition,//schema.org/InStock,1,https://i5.walmartimages.com/asr/f7a8d918-31fa-4cc6-896a-d7969a4476b9_1.7327a7600dd6b448f9648b5274b8aa5b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0658126014359,,,,,
walmart-cbf1db6ab608ef7c59ccdac96130d28e,Sony a7R II Mirrorless Interchangeable Lens Camera Body with 55mm Lens Bundle - Includes Camera and Sonnar T FE 55mm F1.8 ZA Full-Frame Lens,USD,3297.99,Sony,//schema.org/NewCondition,//schema.org/InStock,Sony a7R II Mirrorless Interchangeable Lens Camera Body with 55mm Lens Bundle - Includes Camera and Sonnar T FE  ...,https://i5.walmartimages.com/asr/90f4f5dd-3692-4488-9287-1adf52a518b3_1.a6a13a3b4e2fc03fdd284684e92a7319.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0841434110077,,,,,
walmart-0709a46b2ec876ffeaf40df98d03ebc3,Sony Alpha A6500 4K Wi-Fi Digital Camera Body with 64GB Card + Case + Battery & Charger + Tripod + Kit,USD,1398.95,Sony,//schema.org/NewCondition,//schema.org/InStock,**  Kit Includes 10 Items with all Mfr-supplied Acc + Full USA Warranties5-axis in-body image stabilization steadies every lens24.2MP APS-C Exmor sensor w/ advanced processing up to ISO 51.2004K movie w/ 2.4x oversampling4  full pixel readout  no pixel bi,https://i5.walmartimages.com/asr/89452e95-cc07-4c2c-b0fe-126d7102c567_1.dd5de0cf64baaaf060accdd38068561b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0689466864458,,,5,5,1
walmart-6c691fc5164c57b323ca68e6f4ae8f27,"Nikon COOLPIX S33 13.2MP Waterproof Shockproof Digital Camera Blue Deluxe 16GB Bundle - Includes Camera, Card Reader, Gadget Bag, 16GB Memory Card, Battery, Mini Tripod and More",USD,166.95,Nikon,//schema.org/NewCondition,//schema.org/InStock,"13.2 megapixel resolution NIKKOR lensTripod, Battery, Bag, 16gb SD Card & More 8 pc Kit Authorized Nikon Dealer Full USA WarrantyWaterproof Shockproof Freezeproof Camera",https://i5.walmartimages.com/asr/16533db8-9782-4969-a835-cb35be7f9285_1.db7840bc596d94f6a661f0531f1261dc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0845251091045,,,,,
walmart-85e06b1b24606bad2d0dec19231b63fa,Canon PowerShot G7X Mark II Digital Camera Video Creator Kit - Black,USD,729.00,Canon,//schema.org/NewCondition,//schema.org/InStock,"Canon PowerShot G7 X Mark II Video Creator Kit With all Canon Accessories + Full USA Warranties PREMIUM RITZ CAMERA BUNDLE INCLUDING:SanDisk Ultra 32GB Memory Card, Memory Card Wallet, Ritz Gear Card ReaderCanon PSC-3200 Deluxe Leather Case",https://i5.walmartimages.com/asr/e28861b0-b07e-4643-8590-e2bcdd7d0429_1.3de4710ad1fc06542770530b89e38743.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0660685163270,,,,,
walmart-a6cc09fd9fb8f70580064757c72899f0,JVC Everio GZ-R550 Quad Proof Full HD 32GB Digital Video Camera Camcorder,USD,392.49,,//schema.org/NewCondition,//schema.org/InStock,Quad Proof Protection -- waterproof to 16.4 ft. (5m)  shockproof from 4.9 ft. (1.5m)  dust-proof  and freeze-proof down to 14 degrees F (-10 degrees C)AVCHD Progressive 1920x1080/60P recording at up to 28Mbps40x optical zoom/60x dynamic zoom,https://i5.walmartimages.com/asr/41f174c6-5924-4056-bede-6d9d15e035c3_1.01f452dcb542411c03cacc900823f5d5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,,,,,,
walmart-dd57bfc1a5bd9d72568fe2c82369d116,Canon EOS Rebel T5i w/ 18-135mm IS STM Lens & 55-250mm Telephoto Zoom Lens,USD,1299.00,Canon,//schema.org/NewCondition,//schema.org/InStock,"STM Lens Support for Quiet AF in Movies18.0MP APS-C CMOS SensorDIGIC 5 Image Processor3.0"" Vari-Angle Touchscreen LCDISO 100-12800, Expandable to 25600",https://i5.walmartimages.com/asr/eb5a4a36-0795-4aab-b91b-165989119103_1.9eaf23566ddb546c8c21e5077f14f5fe.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0680569097507,,,,,
walmart-fee4f8931dbdf2abb64af41a99ecfb39,Xiro Xplorer Vision Standard Edition Quadcopter Aerial Drone - XIRE0100,USD,269.00,Xiro,//schema.org/NewCondition,//schema.org/InStock,"Complete quadcopter, remote transmitter & ready to flyUpgradable to Xplorer V or Xplorer G version.  ...",https://i5.walmartimages.com/asr/f24483fe-53e6-4244-93f2-2d3748d37495_1.64e7e667471763e88c6dbc9f95c871b8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0735201926285,,,4,5,1
walmart-626b8e6aa8da6581e535ba1db60cf5c2,Pink Sports Action Camera 1080p HD Waterproof with Touch Screen LCD POV Adventure Camcorder with Accessories,USD,37.99,AmazingForLess,//schema.org/NewCondition,//schema.org/InStock,Premium 1080p Waterpoof Sports Action Camera for all your Adventures!,https://i5.walmartimages.com/asr/19761669-ebf0-401c-8512-1d354785e68d_1.258f429b7193fa3671839175e3175515.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0822449369827,,,,,
walmart-1292e61d307a1fc257a36bec293f8a4f,Bell & Howell Splash WP7 Waterproof Digital Camera (Black) with Batteries & Charger + 16GB Card + Case + Kit,USD,89.99,Bell and Howell,//schema.org/NewCondition,//schema.org/InStock,** Kit Includes 10 Items with all Manufacturer-supplied Accessories + Full USA Warranties:Waterproof up to 10 feet12 Mega Pixel Maximum Resolution,https://i5.walmartimages.com/asr/e82f9a3e-4c54-4fee-8fb8-d4c425148d8b_1.bf21920f1e0106631c02294dec012405.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0689466832716,,,,,
walmart-e56f25b5fc31b544912b93b5d50f6dcb,Sony DSC-WX220 DSCWX220/B 18.2 MP Digital Camera with 2.7-Inch LCD (Black) with Sony 64GB SDHC Card + Two Replacement NP-BN1 Batteries and Deluxe Accessory Bundle,USD,228.00,Sony,//schema.org/NewCondition,//schema.org/InStock,10x Optical / 20x Clear Image Zoom G Lens18.2MP Exmor R® CMOS Sensor for superb low light imagesBIONZ X engine for superb detail and noise reductionSmooth Full HD video recording in 1080/60pSimple connectivity to smartphone,https://i5.walmartimages.com/asr/9b19d9ae-6b43-4667-b668-82d777ee8a6d_1.e80aab234b5cb68e56f81753b027c890.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0616639696141,,,4,5,12
walmart-52db3a14a5cb1e1639a37a7d3994b7af,COLEMAN C9WP-BK 20.0-Megapixel Xtreme3 HD Video Waterproof Digital Camera (Black),USD,88.00,Coleman,//schema.org/NewCondition,//schema.org/InStock,"� 20.0 megapixel ;� 1080p HD video ;� 8x digital zoom ;� 2.7"" LCD screen ;� Auto face detection ;� Antishake image stabilization ;� Waterproof to 33ft;� 3.2ft shock-resistant;� -10deg C freezeproof ;� Dustproof ;� 10 scene modes ;� Self-timer ;� Compatible with microSD(TM) Cards up to 32GB ;� Rechargeable Li-Ion battery;� Dim: 4.2""W x 2.5""H x 1""D;� Black;",https://i5.walmartimages.com/asr/2730f00c-e8de-43f2-bf55-3e29a0a5ba59_1.6ff6e65245783245a514364b9e774c78.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0084438908886,,,1,5,1
walmart-c91cc3474e4659b89b072d4ce5d62bdd,Refurbished EasyShare M583 14 MP Digital Camera with 8x Optical Zoom and 3-Inch LCD - Black,USD,84.50,Kodak,//schema.org/NewCondition,//schema.org/InStock,Refurbished-EasyShare M583 14 MP Digital Camera with 8x Optical Zoom and 3-Inch LCD - Black,https://i5.walmartimages.com/asr/aef06735-4954-4aa9-87ae-5b3eaea9f30c_1.02080a93cf827b4e0c20b15825a76a41.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0727523041128,,,,,
walmart-e67305dde71f117940e81b9abc65db1e,Vivitar LifeCam Air 16.1MP with Built-in Wi-Fi,USD,69.99,Sakar,//schema.org/NewCondition,//schema.org/InStock,Built-in HD sensorBuilt-in WiFiBuilt-in lithium-ion battery1920 x 1080p HD video resolutionmicroSD card slot,https://i5.walmartimages.com/asr/5b1ed289-4c68-409c-8b37-db8c9bf15496_1.aa1001a6f322d516319502873d2366a9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0681066357712,,,5,5,9
walmart-5314d77f5214c5e6cf9917f17c1b2b06,Fujifilm X-T20 Mirrorless Digital Camera with 18-55mm Lens (Silver) PRO KIT NEW,USD,1159.99,Fujifilm,//schema.org/NewCondition,//schema.org/InStock,"24.3MP X-Trans CMOS III APS-C sensor with no low-pass filter and X-Processor Pro5.0Fps Live-view shooting, start-up time of 0.4sec., shutter time lag of 0.050sec. And shooting Interval of 0.25sec3.0"" tilting Touchscreen panel for operation at",https://i5.walmartimages.com/asr/70515037-0f4a-40e5-ba30-7856c2b32cf1_1.52344490df3de7d424ddfb02ff339654.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,,0653078639247,,,,,
